"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"903","7","0","838","0","1.11","40","1.60603693884959","1.33990231833984","2.15641422672673","1.57879056284725","1.42596114096734"
"904","7","0","753","0","1.11","219","1.78168724536201","1.48324198384355","2.64663192709449","1.76141732283465","1.58534547581252"
"905","7","1","1100","1","1.11","6","1.97483236888032","3.06860456634328","6.04836683417085","2.42409599742289","2.69351278216905"
"906","7","0","931","0","1.14","43","1.32351372357773","1.93921106396354","2.56658363671201","1.74930612244898","1.53062119366626"
"907","7","1","841","0","2","251","1.04323206578584","1.28340352220521","1.33890455094644","1.67492687682808","1.19401389631213"
"908","7","0","865","0","1.25","56","1.46407193387059","1.82483207388749","2.66249660048953","1.88905829596413","1.51117645379543"
"909","7","0","855","0","1.25","59","1.81835697598805","1.41780884294886","2.58438887974996","1.83618644067797","1.46893264994155"
"910","7","0","1097","0","2","70","1.52488443297112","1.14738884228188","1.33292181069959","1.64217094999589","1.21787074404593"
"911","7","0","842","0","1.11","38","1.29399585921325","1.99840652020585","2.57423861953512","1.70446153846154","1.54212091179386"
"912","7","0","961","0","1.2","49","2.07128501702145","1.46241175009756","3.02466530849825","1.93240977675814","1.6102841361232"
"913","7","1","762","0","2","69","1.29780016447368","1.05671308599979","1.23347875262563","1.57450460290217","1.27027802073326"
"914","7","1","736","0","1.2","231","1.84828843427183","1.23318420043462","2.27907955207457","1.69310429851237","1.41091186570011"
"915","7","1","540","1","1.11","5","1.67833973469322","3.25405953332424","5.47124701145086","2.30826525708794","2.57207371257921"
"916","7","0","703","0","1.25","58","1.75283806834892","1.37523801806912","2.40539510056239","1.79972482586637","1.43985609260128"
"917","7","1","778","1","1.14","7","1.98852992881639","3.28851133955897","6.52682761350144","2.47055916989212","2.82359990263449"
"918","7","1","2058","1","1.5","277","1.54163050096514","3.77649388165796","5.79808258346649","1.99664006719866","2.99497071555895"
"919","7","1","597","1","1.5","282","1.9617815883165","4.0876897992459","8.02270693857403","2.39200863930886","3.58784525891876"
"920","7","1","525","1","1.25","24","2.00879277293754","2.79342334894829","5.60900004217452","2.21346153846154","2.76685285790803"
"921","7","0","753","0","1.25","238","1.59473736668992","1.55003162555345","2.47151396282806","1.7776565385261","1.42213740458015"
"922","7","0","588","0","1.11","217","1.54695865511282","1.87417867071013","2.89955331577139","1.88107883817427","1.69299450549451"
"923","7","0","572","0","1.2","52","1.56916295338029","1.35182534618635","2.12488639180369","1.58450447826404","1.32040485204358"
"924","7","0","813","0","2","252","1.5028231606518","1.08376579894534","1.3854747445437","1.73036162122806","1.15584952459694"
"925","7","0","774","0","1.25","239","1.99854882442048","1.38132569597825","2.75227090156337","1.88824435783558","1.51052985864025"
"926","7","1","771","1","1.2","268","1.85442159707329","2.81043296817945","5.19952619110292","2.17325227963526","2.6078753869969"
"927","7","0","905","0","1.11","37","1.96139301236101","1.38867158341047","2.72331999157363","1.77773913043478","1.59998339261248"
"928","7","1","862","0","1.14","46","1.43853176951009","1.86676646706587","2.67729273224694","1.73446464646465","1.51764327626397"
"929","7","1","761","1","2","284","2.80197150766322","3.55599159074982","9.98675183345162","2.30732233186831","4.61453658991041"
"930","7","0","1380","0","1.14","44","1.32150273739853","1.80338587590548","2.39137115483113","1.64329411764706","1.4379037375303"
"931","7","0","886","0","1.11","221","1.59203123823457","1.49638055842813","2.37818221606244","1.66698374950456","1.49589182894481"
"932","7","1","859","1","1.14","262","1.98888789088063","2.57383881697592","5.13357159386008","2.17775680352367","2.48882331902718"
"933","7","0","706","0","1.2","51","1.29039758195768","2.23099776346096","2.86588536613761","1.88704496788009","1.57249523719367"
"934","7","1","828","1","1.14","259","2.4428766979046","2.3095412887489","5.63762405865044","2.30590146182999","2.63528129011835"
"935","7","0","884","0","1.5","61","1.60178198245548","1.36482473804567","2.19053517276727","1.82270069112174","1.21518749328462"
"936","7","1","842","1","1.14","261","1.71254925188638","3.40945735204715","5.83997004969029","2.39142880510346","2.71746204546261"
"937","7","1","791","1","1.5","27","2.12654275293073","3.21721252962508","6.83512682551883","2.25334066970602","3.37994495565873"
"938","7","1","863","1","1.25","21","1.59301130524152","3.89243284368233","6.17608360587948","2.3004016064257","2.8755145348094"
"939","7","1","774","1","1.5","30","2.17757234082347","3.15458298264599","6.84906569577555","2.20831076375455","3.31242895035999"
"940","7","0","714","0","1.14","48","1.73897434171407","1.72363649887498","3.00607097406797","1.88288747346072","1.64756369534365"
"941","7","1","950","0","1.25","237","1.52802623732856","1.06703608032664","1.62395838724704","1.45331325301205","1.16270373921381"
"942","7","0","857","0","1.5","244","1.65531291780735","1.31098751553163","2.16880964339528","1.82306650871552","1.21539340515834"
"943","7","0","895","0","1.5","66","1.79439900008663","1.37047672706785","2.46080834889004","1.95101189959177","1.30065220473557"
"944","7","1","1220","1","1.25","271","1.50687616578673","6.15659304324825","9.27755302578898","2.86315789473684","3.57904729993857"
"945","7","0","796","0","1.2","53","1.70650330908494","1.63659804198058","2.78448655795505","1.83576913549666","1.52982404906184"
"946","7","1","748","1","1.11","256","1.90085349580805","3.0264586943963","5.76461005905111","2.3850774046189","2.64044619674969"
"947","7","1","781","1","1.5","281","1.88069080984381","4.28479211290748","8.08169857666812","2.42964590551847","3.64432140415373"
"948","7","1","727","1","1.11","254","1.7025033104231","4.65880128257831","7.91694748302141","2.78454159749124","3.07770755751966"
"949","7","1","974","0","2","68","1.1235833666447","1.32359110291575","1.49386159324651","1.78223446376313","1.12217399168023"
"950","7","1","736","1","1.2","267","2.03369371260628","2.68037248174994","5.46383727620401","2.25131782945736","2.70156564223409"
"951","7","1","468","1","2","31","2.45323058862484","4.44630579694971","10.9297195083517","2.44352688172043","4.88705205873293"
"952","7","1","714","1","1.2","15","2.16580765434806","3.17320366735991","6.88897811684401","2.5210970464135","3.02527667347158"
"953","7","0","768","0","1.11","42","1.79191144781908","1.69392435454106","3.03558002966696","1.87121338912134","1.6840913631218"
"954","7","0","757","0","1.25","240","1.67983090443876","1.63104127868082","2.74499155201545","1.89330543933054","1.51461676766331"
"955","7","1","525","1","1.25","20","2.06629114891449","2.99124501094374","6.16208090379009","2.28956494325347","2.86213817543199"
"956","7","1","746","1","1.25","23","1.93742372966649","3.31532428141513","6.42320534223706","2.39459416361027","2.99338000465303"
"957","7","0","734","1","1.2","13","2.62595778870838","2.37365318154096","6.22069954585292","2.40822033898305","2.88985999838148"
"958","7","0","653","0","1.14","225","1.19057158884068","2.70703994377416","3.21489154849308","1.92482993197279","1.69386009549278"
"959","7","1","460","1","1.11","1","2.11970074812968","3.07428308188414","6.52217849164982","2.50909090909091","2.78792360619896"
"960","7","1","521","1","1.11","253","1.76709384701106","3.98228976951579","7.0370925814837","2.6334456463912","2.92611409038166"
"961","7","0","573","0","1.14","224","1.57916474332499","1.31776302754111","2.08177387327757","1.54619607843137","1.35291731247334"
"962","7","1","2399","1","1.14","264","1.82911775927464","3.54125615763547","6.48847225741069","2.48471908230763","2.83970453853183"
"963","7","1","536","1","2","286","2.90024259890922","4.44047353138262","12.8751867445335","2.58926342072409","5.17831437665998"
"964","7","1","2140","1","1.14","263","1.72401493353625","3.52473300862416","6.08968228668579","2.44764832973242","2.78511492156147"
"965","7","1","480","1","1.25","19","2.61220077915644","3.64607950336849","9.52184273232724","2.90675093890263","3.6335803669056"
"966","7","1","715","1","1.11","255","1.7965787849396","3.93760134526455","7.0818163765142","2.69098789958461","2.98997168224498"
"967","7","1","711","1","2","285","3.27756579591038","5.74447250425192","18.8540813110621","3.1421268886085","6.28448383472725"
"968","7","0","625","0","1.11","39","1.47353864638473","2.1956629913836","3.24110906608086","1.9552212231817","1.75970529895154"
"969","7","1","847","0","1.25","236","1.20714913565778","1.74885048358966","2.10212576185521","1.65650406504065","1.32525911261209"
"970","7","1","718","1","1.5","280","2.17943129663342","3.42697216991002","7.4642881094494","2.35184283162851","3.52772590060726"
"971","7","0","679","0","1.11","220","1.75708054309762","1.67860517237591","2.94716380031858","1.85232498722534","1.67310887625711"
"972","7","0","885","0","1.14","223","1.64394159172227","2.14336809608072","3.53013990742185","2.02383333333333","1.77075216764204"
"973","7","1","651","0","2","249","1.00659927965609","1.18991171204544","1.19772613155441","1.56389049706393","1.27884306373862"
"974","7","0","921","0","1.5","62","2.18067277793482","1.05917758332912","2.06098736862405","1.7670619649729","1.17802146523565"
"975","7","0","510","0","1.2","229","1.37215233716958","1.83503448275862","2.51791530944625","1.76983510316844","1.47483282953192"
"976","7","0","530","0","1.19","54","1.67815470559085","1.51719705391884","2.5400086082091","1.77226696435691","1.48494203196817"
"977","7","0","614","0","1.5","241","1.38812856037696","1.14384271993507","1.58777827107249","1.52133622300276","1.0142276192526"
"978","7","0","823","0","1.5","242","1.15135160503097","2.29284550997993","2.63988624244579","2.02028960374577","1.34680772769089"
"979","7","1","735","0","2","250","1.25108047859515","1.20133770491803","1.49998508397721","1.7364406069243","1.15173534125085"
"980","7","1","775","1","1.25","275","1.89917573189323","3.26851724611791","6.21197774884602","2.29382524271845","2.86737058975019"
"981","7","1","737","1","1.11","257","1.65330069674815","3.41214131440913","5.65752970891474","2.36455170209366","2.63473837209302"
"982","7","1","1559","1","2","36","2.32274831478925","6.40294388224471","14.8652014195878","2.88544306343269","5.77096114519427"
"983","7","1","795","1","1.14","10","1.71765090790119","3.71563068364181","6.37716035878364","2.46906990987838","2.82194369839849"
"984","7","1","902","1","1.11","2","2.0583085005069","3.00413036098223","6.18677211889449","2.45397225725095","2.71239436619718"
"985","7","0","569","0","1.14","228","1.71912192541656","1.65175237246908","2.83511090136857","1.81705050505051","1.58986560349817"
"986","7","0","818","0","1.14","226","2.02702702702703","1.23003170333365","2.49622320838448","1.6969696969697","1.48484848484848"
"987","7","1","1072","0","2","71","1.35449142350043","1.15918059424327","1.56652549551076","1.78003120124805","1.12359175498623"
"988","8","0","1364","0","1.11","38","1.29399585921325","1.99840652020585","2.57423861953512","1.70446153846154","1.54212091179386"
"989","8","0","1639","0","1.25","59","1.81835697598805","1.41780884294886","2.58438887974996","1.83618644067797","1.46893264994155"
"990","8","1","718","1","1.19","18","1.88997176427726","3.14687699850778","5.9421872724625","2.30725987793126","2.75377257359611"
"991","8","1","523","1","1.14","262","1.98888789088063","2.57383881697592","5.13357159386008","2.17775680352367","2.48882331902718"
"992","8","0","546","0","1.2","50","1.72496152008917","1.57839100598628","2.72155920644761","1.84653580572581","1.53872538931193"
"993","8","1","390","1","2","286","2.90024259890922","4.44047353138262","12.8751867445335","2.58926342072409","5.17831437665998"
"994","8","0","564","1","1.11","255","1.7965787849396","3.93760134526455","7.0818163765142","2.69098789958461","2.98997168224498"
"995","8","1","504","1","1.11","254","1.7025033104231","4.65880128257831","7.91694748302141","2.78454159749124","3.07770755751966"
"996","8","1","430","1","1.25","23","1.93742372966649","3.31532428141513","6.42320534223706","2.39459416361027","2.99338000465303"
"997","8","1","439","1","1.25","273","2.06658685365715","2.58240157744964","5.33914543015903","2.12841328413284","2.66053537239978"
"998","8","1","438","1","2","287","2.98928488727028","4.66813914964108","13.9135151890887","2.67136363636364","5.34268224819143"
"999","8","1","960","0","2","251","1.04323206578584","1.28340352220521","1.33890455094644","1.67492687682808","1.19401389631213"
"1000","8","1","467","1","1.5","30","2.17757234082347","3.15458298264599","6.84906569577555","2.20831076375455","3.31242895035999"
"1001","8","0","777","0","1.11","42","1.79191144781908","1.69392435454106","3.03558002966696","1.87121338912134","1.6840913631218"
"1002","8","0","404","0","1.2","231","1.84828843427183","1.23318420043462","2.27907955207457","1.69310429851237","1.41091186570011"
"1003","8","0","301","0","1.11","37","1.96139301236101","1.38867158341047","2.72331999157363","1.77773913043478","1.59998339261248"
"1004","8","0","330","0","2","247","1.273508744002","1.31715139052096","1.68452844894778","1.85330434782609","1.07915616540652"
"1005","8","1","471","1","2","36","2.32274831478925","6.40294388224471","14.8652014195878","2.88544306343269","5.77096114519427"
"1006","8","1","409","1","2","32","2.14338312644645","5.66185804962493","12.1398219344395","2.51480040595399","5.02993063693662"
"1007","8","0","545","0","1.14","47","1.65498327284764","1.73657283705131","2.88313214661737","1.85932981799626","1.63409631635081"
